cx,cy,r,fill,stroke,opacity,style,result,x_meters,y_meters,outcome
239.54901937415852,120.14443762606015,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,25.215686249911425,17.969309165778885,1
167.2224464471761,313.5859827546804,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,17.602362783913275,46.7955719551337,1
201.94847109327873,120.0357676385511,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,21.2577337992925,17.953115386851156,1
236.95426078162882,120.96732683541897,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,24.942553766487244,18.091934430065983,1
300.67679424017643,283.5217680328674,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,31.650188867386994,42.31546426394286,0
175.0418581539206,241.80829480533671,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,18.425458753044275,36.0994079337786,1
227.2051095719982,407.94577313608886,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,23.916327323368233,60.856874621395725,1
226.0630307421826,25.605552110595962,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,23.796108499177116,3.8813181095169087,0
355.47505678227714,253.49986522359808,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,37.418427029713385,37.84166180728318,0
338.43025620770914,176.52663887114068,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,35.62423749554833,26.371269296175477,1
186.51262461939385,219.24417789287003,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,19.632907854673036,32.736949454158776,1
195.37243086937863,243.86522528351398,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,20.565519038881963,36.405927500006975,1
261.78759026401815,387.31422205820576,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,27.556588448844014,57.782403143577376,1
143.80571141735422,271.1270611825309,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,15.137443307089917,40.468430439707994,1
292.5350893104381,400.71228483520656,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,30.793167295835588,59.77895501262547,0
310.66421807759485,318.17762127926864,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,32.70149663974683,47.47980852207954,0
358.9732524228729,174.50845401507155,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,37.786658149776095,26.070523523183105,1
243.99448515590905,335.4360521818467,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,25.683630016411477,50.05162454122295,1
168.26805158362612,287.8285048497255,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,17.71242648248696,42.95724536202494,1
117.32285524536725,220.86572261631062,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,12.349774236354447,32.9785887271056,1
168.31876538512904,176.31803991237183,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,17.717764777382005,26.34018430665547,1
261.38652772019947,389.92287084055766,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,27.514371338968363,58.17113864129689,0
214.6247105568175,348.0693288535189,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,22.592074795454472,51.9342095515221,1
217.90148668665262,350.7013037418028,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,22.93699859859501,52.32642105776399,1
312.2606772923775,279.6810326599558,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,32.869544978145,41.74312574643202,1
227.58837881885052,13.377993312401893,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,23.956671454615844,2.0591923456089147,1
221.39467990476328,15.622583104925473,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,23.30470314786982,2.3936765184403854,0
134.6335715726122,287.16970769025573,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,14.17195490238023,42.85907275886915,1
156.86998361383755,290.2409761452207,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,16.512629854088164,43.316746892523376,1
211.34998773888867,360.6685925586147,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,22.247367130409334,53.81172601921773,1
241.18807703785313,21.368593392071535,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,25.388218635563486,3.249935200707818,1
167.9630896262289,251.09018301255085,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,17.68032522381357,37.482575900435734,1
267.7475046932032,110.97600968641135,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,28.183947862442444,16.603048815770563,1
202.39601535976834,140.9979438169832,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,21.30484372208088,21.076855939866594,1
177.49562824842758,312.09663879718266,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,18.683750341939746,46.57363296951393,1
134.61217403476962,252.73104522082838,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,14.16970252997575,37.72709382540102,1
229.2406964151199,108.00040812034838,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,24.1305996226442,16.159630765926547,1
233.05512686050557,336.9606320041394,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,24.53211861689532,50.278814303233666,1
222.31616046962444,385.59441146130223,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,23.40170110206573,57.52612049146511,0
233.00916716646802,440.74548963227244,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,24.527280754365055,65.74462118331789,0
142.1308332716306,279.0966219070229,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,14.961140344382168,41.65603805319752,1
221.47085724308906,92.83105928325722,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,23.312721815062005,13.899125476689752,0
163.88600490332033,276.3430274229659,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,17.251158410875824,41.24570304393172,1
231.56110126918531,317.30508350133664,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,24.3748527651774,47.34978472980894,0
126.7516089605288,268.9928600109036,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,13.342274627424084,40.15039615303099,1
234.14512374639935,83.97284570044069,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,24.64685513119993,12.579092634661333,1
281.2145642930017,192.08426999881027,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,29.60153308347386,28.689635616956576,1
232.58272550296263,432.78426171848105,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,24.482392158206594,64.55825530820917,1
229.85964185116117,36.818547971702564,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,24.19575177380644,5.552255782876012,0
224.08120034109032,374.22524719011767,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,23.58749477274635,55.831910921547745,0
244.2940511450739,40.94483779606449,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,25.715163278428832,6.16714703978264,1
231.29235417785912,45.679604660238915,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,24.34656359766938,6.872712298694688,0
121.47676682642337,225.57067237025635,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,12.787028086991933,33.67971070133183,1
118.57223500550096,205.594637999788,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,12.48128789531589,30.70292298042405,1
236.46896499332573,30.881100246968177,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,24.891469999297446,4.667469485819457,0
301.1199562145853,338.97217978793753,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,31.696837496272135,50.57857103331227,1
261.6410206276746,367.87613035750167,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,27.54116006607101,54.88577853734034,1
210.457014004525,206.24797954149793,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,22.15336989521316,30.800282598597125,1
209.86105484700988,323.8579893360183,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,22.09063735231683,48.32628533364165,0
227.86012594678598,34.61819875974065,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,23.985276415451157,5.224364250732849,0
237.0694934296041,339.22459725993457,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,24.954683518905696,50.616185767911155,0
221.77405647929046,430.36254796556904,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,23.344637524135837,64.1973764856397,0
246.853034058549,56.365239516027394,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,25.984529900899897,8.46506371534223,0
231.41103238994143,394.4543769874631,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,24.359056041046465,58.846414404501836,1
218.90446972321055,92.23034629919758,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,23.042575760337954,13.809608458367927,1
134.60064523232776,246.61210325551625,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,14.168488971823976,36.81526162840518,1
226.41019935997227,462.59103766184626,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,23.832652564207606,69.0,1
219.55520670305572,389.70911868939055,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,23.111074389795338,58.13928573360203,1
225.94163204972665,87.89106531011072,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,23.783329689444912,13.16297769440717,1
226.95428590002524,17.616076206924976,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,23.889924831581606,2.6907427768224466,0
363.3677869029506,301.777992618854,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,38.24924072662638,45.0359694538038,1
294.34381117333555,150.8935682834884,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,30.983559070877426,22.551481626642317,1
354.70260370837934,113.6105155139278,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,37.3371161798294,16.99563747739225,0
216.40393539660954,373.9984081671675,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,22.77936162069574,55.798107835028276,1
224.71904063622824,107.69312813618913,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,23.65463585644508,16.113840532151304,1
317.8221962939391,89.55845453995582,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,33.45496803094096,13.411448621785755,0
188.99727936565347,133.1352145804637,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,19.89445045954247,19.905168135870035,1
207.4343132877904,345.2906418227424,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,21.83519087239899,51.520135302346326,1
335.10003136137516,364.2675825934384,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,35.2736875117237,54.34804014166292,1
360.16849530066975,52.359208814693595,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,37.91247318954419,7.868093226598002,1
213.7676134652456,183.30157806267695,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,22.50185404897322,27.380856856010517,1
206.71863717500364,117.19083978877518,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,21.759856544737225,17.529170066522646,1
150.3814608458114,260.2373748872012,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,15.829627457453832,38.84567169554014,1
220.8947242167205,413.1317542521856,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,23.252076233339,61.6296789038152,0
206.03821796401303,172.99072538894202,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,21.688233469896108,25.844354712389922,1
313.5128950300182,267.05521547412616,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,33.001357371580866,39.86165233343234,0
251.51676924303135,174.87869312541542,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,26.4754493940033,26.125695796970383,0
264.4600603127159,290.9820149991937,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,27.83790108554904,43.42717498452163,1
114.73440160364234,216.35386008899735,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,12.077305431962351,32.306240215852256,1
329.1541917015966,342.762163743917,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,34.64780965279964,51.14334667863634,1
231.37002513306666,102.50179934711389,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,24.354739487691226,15.340239350459308,1
189.28223779941592,301.6521759578564,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,19.924446084149043,45.01722051271782,1
227.27624047350528,367.9299614913291,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,23.923814786684765,54.89380034263004,1
164.0683619737999,170.28804135982833,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,17.27035389197894,25.44160627482951,1
213.4700769200306,124.28246970445684,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,22.4705344126348,18.58595022932773,1
215.99093332733278,1.9698989854062987,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,22.735887718666607,0.35918149852295406,1
218.57357137779783,388.73363260158663,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,23.007744355557666,57.99392079508431,1
150.83164991681568,225.09419789189798,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,15.87701578071744,33.608707450626575,1
207.89177269383833,242.4915724044925,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,21.883344494088245,36.20122856190813,1
233.5565769053271,-0.4404247032250217,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,24.584902832139694,0.0,1
264.0421920086421,189.04143524708948,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,27.793914948278115,28.23619861551325,0
241.99210431142146,53.38596118356181,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,25.472853085412783,8.021097761300762,0
223.8621556840272,373.5072569359265,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,23.564437440423916,55.72491748467383,1
200.34810426652967,342.5465906079276,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,21.089274133318913,51.111222411513566,1
340.11088497613594,351.68578826156494,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,35.801145786961676,52.47312692417881,1
225.41018092849916,364.20949116241695,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,23.727387466157808,54.33938347561261,0
221.95562788128578,82.02067745909574,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,23.36375030329324,12.288184522359884,1
159.06495151297332,150.37524433684544,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,16.743679106628772,22.47424205390208,1
207.4384266093613,137.91909926712364,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,21.83562385361698,20.618052832070838,1
213.06333212075978,123.0583450257338,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,22.42771917060629,18.403533677328294,1
229.08226505234305,373.7820787909966,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,24.11392263708874,55.765870874542806,1
229.10681159441594,449.41765109127175,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,24.116506483622732,67.03692891898352,1
234.57536112532307,21.05961087425155,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,24.692143276349796,3.2038912588541013,0
137.6707845515098,172.3357891561063,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,14.491661531737874,25.74675745661201,1
233.1500159440317,437.5452913594918,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,24.542106941477023,65.26773419232597,1
279.08623636340934,292.58848390382485,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,29.377498564569404,43.66656768983234,1
218.55665536696134,172.30652222122893,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,23.005963722838036,25.74239615793001,1
325.1855019265136,172.25568414162106,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,34.23005283436985,25.734820371448833,1
251.1091898652952,96.60739872598386,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,26.43254630161002,14.461867844599727,1
215.46864123911325,146.53877485931838,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,22.680909604117186,21.902539231382743,1
231.56568829235454,78.84985438547275,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,24.37533560972153,11.815674963371244,1
225.74924589978386,49.93533419883445,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,23.763078515766722,7.50689239665868,0
350.4717964415147,388.12299976766474,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,36.89176804647523,57.90292554105686,0
138.65306091393379,294.35869629859354,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,14.595059043571977,43.930361114614215,1
218.51290161712527,71.19125690888924,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,23.001358064960556,10.674406456075689,1
231.3906160064495,273.86023213044035,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,24.356906948047317,40.87572197545479,1
195.50238337049046,244.18124926380767,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,20.579198249525312,36.45302074617406,1
238.85647787295517,453.81910767457543,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,25.142787144521595,67.69282496262754,1
171.84811184146258,328.47026425796344,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,18.089274930680272,49.01359709424788,1
134.2456531748414,282.2911531273482,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,14.131121386825411,42.13208055164152,1
236.2565459792086,450.98092216039083,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,24.86911010307459,67.26988437133716,1
226.39479607516273,90.76329799669693,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,23.831031165806603,13.590991925583092,1
240.54580249712095,63.49469515087109,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,25.320610789170626,9.527480589330715,1
323.9315131730345,343.5972313522765,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,34.09805401821416,51.26778674299503,0
336.86296124506936,326.72328207983566,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,35.45925907842835,48.75326538876266,1
174.85005036078945,166.05771039134368,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,18.40526845903047,24.811211019754378,1
227.39970116138562,378.87480562996956,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,23.936810648566908,56.524778595617015,1
190.0255144895887,322.63189647577434,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,20.002685735746176,48.1435754872638,1
218.10553497338907,368.37920809788585,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,22.958477365619903,54.960746151655805,1
138.79188218658496,188.71605904219987,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,14.609671809114205,28.187711719994947,1
147.91774934651602,246.22128535230482,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,15.570289404896423,36.757022745060524,1
134.35163037692644,242.45400784648177,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,14.142276881781731,36.195630768424515,1
268.5082124748758,99.1405274838566,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,28.2640223657764,14.839349502974406,0
226.4441115064063,341.82290298280054,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,23.83622226383224,51.003379964093874,1
346.2719267782997,198.52623655897864,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,36.44967650297892,29.649604277360822,0
219.52486969288782,433.9218856862974,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,23.10788102030398,64.72778170146631,1
169.30075669570283,214.77455784677625,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,17.821132283758192,32.07089583092288,1
137.4944326412621,273.40808844119965,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,14.473098172764432,40.80834444910214,1
120.6464543488957,222.93556616889995,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,12.699626773567969,33.28703257323038,1
249.02839478716874,50.0758642837299,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,26.213515240754603,7.527833902033407,0
303.03047791776237,340.8512994703996,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,31.897945043974985,50.85859359900924,1
322.0977059107025,245.9857009904364,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,33.90502167481079,36.721916446050315,1
323.04422044940003,351.4690983875537,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,34.00465478414737,52.44083624304365,1
231.07053798967118,446.85063534766346,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,24.323214525228547,66.65439749141214,0
228.6727980129404,94.40944075607628,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,24.070820843467413,14.134332650449032,1
248.61882687308048,123.5039247774192,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,26.170402828745313,18.469933059152705,1
232.11303135906428,192.13625793639656,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,24.432950669375188,28.6973827529182,1
314.65392266124485,46.07720564120196,6.685714285714286,#c80000,#f8f8ff,0.5,opacity,Miss,33.121465543288934,6.931961982390737,0
230.55284256748703,92.55454841077211,6.685714285714286,#c80000,#f4f4fa,0.5,opacity,Miss,24.26872027026179,13.857920392905555,0
240.2232407609671,363.49119889257577,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,25.28665692220706,54.23234503298522,1
171.9465890550439,115.17778628394588,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,18.099640953162513,17.229188956980444,1
238.67964544742725,280.627983445572,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,25.124173204992342,41.8842384126724,1
317.12436143118435,369.42101327550074,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,33.38151172959835,55.115993825082256,1
222.54411895342528,449.1908111616095,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,23.425696731939503,67.00312569734767,1
159.861214536247,242.57244321803358,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,16.827496266973366,36.21327976487787,1
240.01800741573396,144.05619653410713,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,25.26505341218252,21.532590494930535,1
257.1354645072005,392.42624594561784,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,27.066891000757945,58.54418647127991,1
284.8599106846303,266.0889003397805,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,29.985253756276872,39.71765403161223,1
282.81010501647626,249.73206440485714,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,29.76948473857645,37.28019184762815,1
324.86880173680925,91.37703172786689,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,34.19671597229571,13.682449268966247,1
227.85421564397512,102.09257996261313,6.685714285714286,#00c800,#f4f4fa,0.5,opacity,Make,23.984654278313172,15.279258316068411,1
